Email,Appliance_order_num,seasonal_efficiency_ratio,heat_performance_factor
mfeichtner@openlane.com,1,39.4,20.8
mfeichtner@zathunicon.com,2,46,23.2
mfillingim@bioplex.com,1,49.4,19.4
mfillingim@kinnamplus.com,1,48.6,27.8
mfillingim@kinnamplus.com,4,43.9,17.3
mfillingim@kinnamplus.com,6,26.1,23.5
mfishburne@newex.com,1,34.5,21.2
mfoller@codehow.com,1,50.9,22.9
mfoller@codehow.com,4,36.4,28.2
mfoller@dontechi.com,1,43.1,21.1
mfoller@dontechi.com,4,29.8,21.1
mfrancescon@betatech.com,1,38.5,28.5
mgalam@xx-holding.com,1,47.6,17.9
mgarufi@betasoloin.com,1,47.5,20.5
mgarufi@nam-zim.com,3,58.9,25.4
mgarufi@nam-zim.com,4,45.8,20.7
mgato@ganjaflex.com,1,42.2,26.4
mgleich@y-corporation.com,1,25.3,22.7
mgobern@plussunin.com,6,37.3,29
mgochal@isdom.com,2,40.5,18.7
mgoldammer@zoomit.com,2,49.6,26.7
mgudroe@doncon.com,4,49.7,18
mgudroe@zencorporation.com,1,37.8,17.8
mhalter@gogozoom.com,1,58.1,21.1
mhanafan@hatfan.com,3,39,24.7
mharabedian@finhigh.com,1,33.2,24.9
mhauenstein@labdrill.com,1,48.6,21.4
mhauenstein@labdrill.com,3,35.3,15.9
mhauenstein@labdrill.com,4,39.1,21.9
mheintzman@codehow.com,1,49.3,21.3
mheintzman@codehow.com,4,42.2,26.8
mhellickson@konex.com,1,43.3,16.4
mhiatt@rantouch.com,2,55.1,20.9
mhiatt@rantouch.com,3,56.2,24.2
mhidvegi@rundofase.com,1,32.6,23.7
mhirpara@cancity.com,1,60,31.7
mhirpara@cancity.com,2,41.5,23.9
mhixenbaugh@kinnamplus.com,1,24.9,14.7
mhixenbaugh@kinnamplus.com,3,52.1,15.6
mhoa@bioplex.com,1,41.3,24.2
mhoogland@betatech.com,3,48.9,17.9
mhoogland@betatech.com,5,27,20.9
mhughey@zencorporation.com,4,54.5,25.7
mhusser@doncon.com,1,25.2,31.1
minouye@faxquote.com,1,38.5,25.6
misenhower@lexiqvolax.com,3,42.5,16.5
miturbide@betasoloin.com,1,46,24.7
mjeanty@finjob.com,1,47.9,21.6
mjeanty@finjob.com,2,48.3,15.4
mjillson@betatech.com,1,28.7,18.2
mjulia@fasehatice.com,1,16.5,12.8
mjulia@fasehatice.com,3,38,28.8
mjulia@warephase.com,3,42.9,22.9
mjuvera@newex.com,2,44.1,19.2
mjuvera@plusstrip.com,2,37.7,25.3
mjuvera@plusstrip.com,4,56.7,27.5
mkampa@singletechno.com,3,49.8,19.8
mkaniecki@cancity.com,5,52.7,21.3
mkaniecki@cancity.com,6,53.8,21.3
mkeneipp@dambase.com,3,50.1,26.6
mkines@singletechno.com,3,32.9,21
mklonowski@finhigh.com,2,54.9,21.8
mklonowski@finjob.com,1,39.9,17.2
mklonowski@finjob.com,4,44.1,18.8
mkohl@domzoom.com,2,56.3,21
mkohl@domzoom.com,4,35.4,26.4
mkohl@zathunicon.com,3,29,21.4
mkolmetz@bioholding.com,1,62.1,15
mkolmetz@bioholding.com,2,48.5,25.4
mkoppinger@sonron.com,1,54.1,24.8
mkorando@sonron.com,3,45.3,29.1
mkownacki@isdom.com,3,18.5,24
mkulzer@fasehatice.com,3,44.5,27
mlary@singletechno.com,2,45.2,28.1
mlary@singletechno.com,3,48.3,22.9
mlatzke@condax.com,4,50.4,23.6
mlatzke@openlane.com,3,30.9,22.3
mlatzke@openlane.com,5,45.1,18.1
mlatzke@openlane.com,7,42.6,26.2
mlatzke@zumgoity.com,1,57.4,18
mlawler@ontomedia.com,3,41.8,19.8
mleinenbach@donquadtech.com,1,33.4,20.6
mleinenbach@donquadtech.com,2,56.4,26.1
mleto@plusstrip.com,2,50.2,13.5
mlinahan@isdom.com,4,37.7,24
mloder@year-job.com,1,38.5,15.7
mlouissant@xx-zobam.com,2,29.3,21.9
mlouissant@xx-zobam.com,3,41.7,30.5
mluczki@rantouch.com,1,51.1,21.8
mluczki@rantouch.com,2,33.3,18.9
mluczki@rantouch.com,4,32.1,16.6
mlueckenbach@finhigh.com,1,39.5,20.2
mlueckenbach@ontomedia.com,3,29.3,22.1
mmaisto@finjob.com,3,49.9,27.2
mmalet@plussunin.com,1,30.8,27.1
mmalvin@betasoloin.com,4,31,18.9
mmanno@faxquote.com,1,46.5,20.4
mmccullan@j-texon.com,4,46,23.4
mmccullan@rantouch.com,1,38.4,22.2
mmcnease@nam-zim.com,1,43.3,20.3
mmconnell@plussunin.com,1,41.3,22.7
mmelnyk@mathtouch.com,1,49.4,16.3
mmiro@yearin.com,2,42.7,23.6
mmodzelewski@plussunin.com,3,47.2,23.5
mmondella@mathtouch.com,2,50,11.9
mmondella@mathtouch.com,3,28,23.2
mnayar@goodsilron.com,1,49.1,26.5
mnunlee@konex.com,1,28.8,19.4
mohms@blackzim.com,1,44.1,16.3
mostolaza@stanredtax.com,2,46.5,19.4
mostolaza@stanredtax.com,3,34.3,19.9
mostolaza@stanredtax.com,4,41.1,22.4
mostolaza@stanredtax.com,9,22,18.6
mostrosky@betatech.com,2,38.7,25.9
mostrosky@betatech.com,3,47.4,22.7
mpalaspas@ganjaflex.com,6,30.5,23
mparvis@hottechi.com,1,37.3,19.7
mparvis@hottechi.com,3,47.5,20.6
mpaulas@ontomedia.com,1,28.5,32.1
mperez@doncon.com,1,54.7,19.5
mperez@doncon.com,2,31.4,25.5
mperez@doncon.com,3,41.4,12.3
mperigo@j-texon.com,1,42.1,18.8
mperigo@j-texon.com,2,37.1,21.6
mperigo@j-texon.com,4,36.2,26.2
mperruzza@konex.com,3,51.3,22.4
mperruzza@year-job.com,1,27.9,23.5
mperruzza@year-job.com,2,43.7,26.6
mrentfro@betatech.com,1,36,19.5
mrentfro@betatech.com,2,55.6,19
mrestrepo@nam-zim.com,2,45.6,26.3
mrestrepo@nam-zim.com,5,48.2,18.6
mrhym@betasoloin.com,1,36.6,22.1
mrhymes@ganjaflex.com,2,33.8,22.7
mrhymes@ganjaflex.com,3,20.9,19.7
mrim@groovestreet.com,2,55.4,20.3
mrim@groovestreet.com,3,35.7,17.8
mrim@groovestreet.com,4,50.9,16.3
mrodeigues@conecom.com,1,48.8,17.2
mrodeigues@conecom.com,6,53.7,18.8
mrowling@zotware.com,2,38.9,21.7
mroyster@dontechi.com,2,65,17.9
mroyster@silis.com,1,24.1,30.7
mrulapaugh@rundofase.com,2,22.3,23.3
mruta@kan-code.com,1,48.7,26
mruta@kinnamplus.com,3,31,25.4
msahagun@domzoom.com,2,30.5,17
msahagun@domzoom.com,4,53.6,20.3
msama@betatech.com,1,40.9,20.7
msama@betatech.com,2,39.4,19.2
msarao@lexiqvolax.com,4,47.6,22
msawchuk@newex.com,1,47.8,14.1
msawchuk@newex.com,2,38,27.7
mschemmer@streethex.com,1,60.4,20.5
mschemmer@zathunicon.com,3,43.2,25.9
mschnitzler@opentech.com,1,40.7,27.8
mschnitzler@ron-tech.com,1,38.4,29.4
mseewald@ron-tech.com,1,42.5,13
mseewald@ron-tech.com,3,53.6,24.2
msetter@ganjaflex.com,1,56.2,19.3
msetter@ganjaflex.com,4,40,26
mshields@hatfan.com,1,39.6,22.5
mshinko@hatfan.com,6,51.3,24.3
msilvestrini@zathunicon.com,1,55.4,22.2
msilvestrini@zathunicon.com,5,33.6,28.6
msilvestrini@zathunicon.com,6,48.8,16.9
mskursky@opentech.com,1,62.4,24.3
mslayton@golddex.com,1,47.6,22.4
mslusarski@donquadtech.com,2,43.6,27.1
mslusarski@donquadtech.com,5,46.2,20.9
mslusarski@donquadtech.com,7,34.7,25.8
mslusarski@donquadtech.com,9,47,19.2
mslusarski@donquadtech.com,11,32,18.9
mslusarski@donquadtech.com,12,47.3,27.1
msmith@labdrill.com,2,52.7,28.2
msmith@labdrill.com,4,36.2,23.8
msteffensmeier@scottech.com,1,31.7,27.4
mstem@sonron.com,1,44.8,20.9
mstenseth@betatech.com,1,30.5,18.1
mstenseth@betatech.com,2,42.3,28
mstenseth@plusstrip.com,2,27.4,16.7
mstockham@zumgoity.com,2,59.9,22.7
mstockham@zumgoity.com,3,36.8,22.2
mstuer@year-job.com,1,47.6,25.4
mtagala@nam-zim.com,1,33.1,21.7
mtegarden@hatfan.com,2,34.3,29.3
mtegarden@hatfan.com,3,52.4,25.4
mtoelkes@donware.com,1,48.9,19.9
mtoelkes@scotfind.com,3,63.8,24.8
mtollner@green-plus.com,3,44.6,26.8
mtomasulo@isdom.com,3,51.8,29.4
mtomasulo@isdom.com,4,45.5,23
mvanausdal@openlane.com,1,34.9,21.1
mvanheusen@hatfan.com,2,62.3,23.6
mvanheusen@hatfan.com,3,47.6,23.2
mvanheusen@hatfan.com,4,41.1,24.4
mvarriano@dalttechnology.com,1,43.3,15.9
mvarriano@dalttechnology.com,3,41.7,21.7
mvinning@silis.com,3,46,16.6
mvonasek@xx-holding.com,1,32,15.4
mwaycott@dambase.com,1,52,24.2
mwaycott@dambase.com,2,61.6,28.4
mwaymire@zumgoity.com,3,45.1,29.1
mwaymire@zumgoity.com,4,39.5,20.8
mwaymire@zumgoity.com,7,37.8,19.9
mwhobrey@doncon.com,4,67.4,19.6
mwhobrey@rundofase.com,2,28.5,25.9
mwhobrey@yearin.com,1,47,22.6
mwide@funholding.com,1,48,21.8
mwiklund@condax.com,1,36.9,21.5
mwitten@dambase.com,2,54.3,21.3
mwolny@opentech.com,1,44.7,21.8
mworlds@doncon.com,1,47.3,24
mwrinkles@funholding.com,1,37.1,10.6
myum@dambase.com,2,50.4,23.8
myum@dambase.com,4,29.2,15.4
myum@silis.com,1,66.7,15.5
myum@silis.com,4,27.1,23.8
mzagen@sumace.com,1,54,21.2
nacey@dontechi.com,1,44.9,22.9
nacey@dontechi.com,2,37.8,27.3
nacey@dontechi.com,3,33.7,21.4
naredondo@konmatfix.com,3,53.1,27.6
naredondo@konmatfix.com,4,51.9,25.2
nbenimadho@plussunin.com,1,51.8,26.5
nbenimadho@plussunin.com,5,47.5,20.9
nbenimadho@plussunin.com,8,37.7,26.7
nbennick@groovestreet.com,1,32.4,25.5
nbennick@groovestreet.com,3,41.6,22.8
nbennick@groovestreet.com,4,49,21.8
nberganza@y-corporation.com,1,32.6,28
nbookamer@rangreen.com,2,26.9,24.4
nboulter@hottechi.com,1,34.6,16.6
nbrucato@conecom.com,1,51.9,19.7
nbrucato@conecom.com,3,52.9,23.8
nbubash@condax.com,3,44.8,26.6
ncaudy@labdrill.com,3,55.3,13.8
ncetta@rundofase.com,1,38.4,25.5
nchavous@j-texon.com,1,51.3,22.3
nchavous@j-texon.com,2,44.5,22.3
nclaucherty@codehow.com,6,42.2,16.6
nclaucherty@codehow.com,7,52.2,24.2
nclaucherty@warephase.com,1,59,28
ncolaizzo@scottech.com,3,50.3,24.3
ncolaizzo@yearin.com,1,34.3,27.8
ncolaizzo@yearin.com,2,55.5,22.6
ncolaizzo@yearin.com,4,33.6,15.4
ncorrio@toughzap.com,1,56,22.7
ncorrio@toughzap.com,2,70.1,21.6
ncousey@warephase.com,3,33.8,23.4
ncraghead@faxquote.com,1,34.7,25.2
ndaufeldt@ron-tech.com,4,51.5,18.8
ndorshorst@treequote.com,3,44.2,16.9
ndrymon@kinnamplus.com,1,47.5,25.6
ndrymon@kinnamplus.com,3,58,21.5
neschberger@ontomedia.com,2,30.4,24.7
nfallick@golddex.com,1,63.4,19.3
nferencz@dambase.com,1,28.9,26.2
nferencz@dambase.com,3,46.2,24.5
nferencz@dambase.com,5,41.7,22.1
nfern@openlane.com,2,40.9,19.1
nfortino@gogozoom.com,4,41.1,19.4
nfortino@gogozoom.com,6,54.2,25.3
nfortino@gogozoom.com,7,36,13.5
nfrerking@sumace.com,1,39.2,31.9
ngarufi@zoomit.com,3,37,21.5
nglick@betatech.com,1,39.7,23.1
ngoldammer@mathtouch.com,1,43.6,9.8
ngoldammer@mathtouch.com,3,31.9,19.1
nhalter@year-job.com,3,44.1,24.2
nharnos@nam-zim.com,1,46.5,19.4
nheintzman@mathtouch.com,1,46.2,23.2
nheintzman@mathtouch.com,4,40.9,26.3
nhirpara@doncon.com,1,16,21
nhirpara@doncon.com,3,24.8,21.1
nisaacs@finjob.com,4,52.1,19.2
nkines@stanredtax.com,3,51.7,26.8
nkines@stanredtax.com,4,37.6,23.5
nklang@stanredtax.com,1,54,23.9
nkulzer@statholdings.com,1,33,22.9
nkulzer@statholdings.com,2,37.9,21.8
nkulzer@statholdings.com,3,52.1,27.8
nlawler@scottech.com,1,54.1,15.2
nlawler@scottech.com,2,35.7,18.8
nlawler@scottech.com,5,33.2,19.4
nlawler@scottech.com,6,49.4,22
nlayous@warephase.com,1,35.2,19.2
nlayous@warephase.com,2,54,11.7
nlayous@warephase.com,3,36.8,23.6
nlayous@warephase.com,4,49.9,21.1
nlietz@bioholding.com,3,47,25.5
nloader@kinnamplus.com,1,39.3,21
nmaillard@singletechno.com,1,23.4,19.7
nmallett@rantouch.com,3,23,30.4
nmarrier@ontomedia.com,1,48.1,23.4
nmarrier@ontomedia.com,2,38.5,24.7
nmarrier@ontomedia.com,3,44.7,21.4
nmatuszak@golddex.com,1,54.1,25.1
nmatuszak@golddex.com,2,35.6,26.5
nmatuszak@golddex.com,3,40.4,13.1
nmatuszak@golddex.com,4,35.6,22.3
nmcrae@xx-holding.com,1,40.7,25.4
nmontezuma@iselectrics.com,4,35.9,24.2
nmontezuma@mathtouch.com,1,51.5,23.6
nnicolozakes@hottechi.com,1,44.4,23.3
nohms@golddex.com,1,32.4,25.7
nparlato@goodsilron.com,1,42.9,24.5
nparvis@donquadtech.com,2,37.5,17.6
npaulas@donware.com,1,33.5,17.3
npaulas@donware.com,2,43.4,20.9
nperin@bioholding.com,3,32.4,22.1
nplumer@finhigh.com,2,43,28
nreiber@konex.com,2,48.3,25.9
nriden@iselectrics.com,3,46.3,17
nryser@scotfind.com,1,56.6,23.4
nryser@scotfind.com,3,39.5,16.9
nschmierer@zencorporation.com,1,36.2,16.8
nscriven@kan-code.com,1,47.5,21.3
nscriven@kan-code.com,2,57.6,17.9
nsetter@plusstrip.com,1,41.8,23.1
nsetter@plusstrip.com,2,44.5,18.5
nshinko@iselectrics.com,3,39.7,12.9
nshinko@y-corporation.com,2,46.6,16.6
nsimilton@kan-code.com,3,45.1,22.4
nspringe@conecom.com,1,60.7,21.7
nsyrop@finhigh.com,2,24.7,24.7
nventura@domzoom.com,2,52.7,20
nventura@domzoom.com,3,47.5,26.7
nvocelka@scottech.com,2,41.6,24.8
nvocelka@scottech.com,4,53.7,22.8
nwalthall@donquadtech.com,1,46.2,28.8
nwalthall@openlane.com,2,44.7,18.7
nweight@stanredtax.com,1,36,25.9
nweight@stanredtax.com,5,46.8,25.3
nwolny@plussunin.com,2,36.5,23.8
nzepp@stanredtax.com,1,46,26.9
oblunk@statholdings.com,1,39.9,17.9
ocork@yearin.com,2,43.3,22.5
ocork@yearin.com,3,34.7,17.2
odinos@betatech.com,1,50.9,19.1
odinos@betatech.com,2,39.9,22.6
odinos@betatech.com,3,38.8,22.9
oeroman@donware.com,2,38.5,24.8
ohudnall@ron-tech.com,3,57,23.6
oloder@dambase.com,1,44.3,22.1
olorens@dambase.com,1,54.2,15.7
omaclead@kinnamplus.com,2,39.9,28
omaclead@kinnamplus.com,3,41.4,17.4
omenter@dambase.com,1,45,15.3
oostolaza@zencorporation.com,2,36.4,19.6
oostolaza@zencorporation.com,4,35.9,23.1
opaa@codehow.com,1,36.7,15.5
opaa@codehow.com,3,34.5,17.7
opaa@year-job.com,2,42,24.5
opaa@year-job.com,3,25.8,20.3
opaa@year-job.com,4,40.7,12.3
oplumer@sumace.com,2,47.9,25.2
oryser@rantouch.com,1,42.4,23.6
oryser@rantouch.com,2,39.4,21.1
oryser@rantouch.com,3,43.3,27.3
oschemmer@opentech.com,1,49.4,24.1
ostockham@y-corporation.com,2,45.2,22.2
ostockham@y-corporation.com,3,58.2,21.4
owaymire@ganjaflex.com,1,44.1,16.8
owrinkles@goodsilron.com,1,34.9,18.6
oyglesias@stanredtax.com,1,38.6,18.4
parceo@stanredtax.com,1,41.1,15.2
pbilden@openlane.com,1,41.1,15.5
pbookamer@donware.com,1,52.5,21.8
pbookamer@donware.com,3,54.8,24.5
pbreland@hatfan.com,1,31.5,20.9
pbreland@hatfan.com,2,60.9,16
pbreland@hatfan.com,3,55.7,23.7
pcookey@zoomit.com,3,46.2,13.3
pdallen@green-plus.com,2,40.4,16.6
pdallen@green-plus.com,5,44.1,21.9
pdallen@green-plus.com,6,37,15.6
peanes@dalttechnology.com,1,62.4,16.4
pennaco@doncon.com,3,51.7,28.2
pennaco@doncon.com,4,35.6,15.6
peschberger@groovestreet.com,1,44.6,28.7
peschberger@groovestreet.com,3,49,22.8
pfortino@nam-zim.com,1,40.5,22.4
pgalam@condax.com,1,45.7,22.1
pgellinger@plexzap.com,3,35.3,31.2
pgleich@domzoom.com,1,56.4,27.5
pgleich@domzoom.com,2,62.9,23.8
phamilton@domzoom.com,1,48.3,18.6
phanafan@rangreen.com,1,52.3,16.9
phaufler@hottechi.com,2,55.5,20.6
phirpara@rangreen.com,3,41.9,21.8
phirpara@rangreen.com,6,41.9,24.4
phoffis@kan-code.com,2,43.4,24.2
phoopengardner@blackzim.com,1,75,18.8
pisenhower@blackzim.com,1,35.7,22.8
pisenhower@blackzim.com,3,67.3,23.4
piturbide@green-plus.com,2,33.5,18.8
pkolmetz@dontechi.com,2,30.5,18.3
pkolmetz@dontechi.com,3,26.9,22.8
pkolmetz@dontechi.com,4,39.3,29.5
plimmel@plussunin.com,1,24.9,15.6
pmai@hottechi.com,2,20.7,31.2
pmai@hottechi.com,3,47.7,21.1
pmaillard@scotfind.com,3,20.8,23.3
pmeinerding@konex.com,4,50.2,12.2
pmerced@plussunin.com,2,34.4,13.7
pmerced@plussunin.com,3,45.1,24.7
pmerced@plussunin.com,4,51.7,18.1
pmeteer@funholding.com,1,37.4,20.7
pnestle@cancity.com,1,56,20.2
pnunlee@sumace.com,1,40.7,31.6
pparlato@iselectrics.com,1,43.3,24.4
pparlato@iselectrics.com,3,31.8,26.6
pparlato@iselectrics.com,6,45,20.9
ppatak@plussunin.com,1,54.4,21.2
pperez@rangreen.com,2,41.1,26.3
pperez@rangreen.com,3,44,23.4
pperez@statholdings.com,1,46.3,17.8
ppolidori@golddex.com,1,27.3,22.5
pradde@bioholding.com,1,43.8,22.7
prentfro@singletechno.com,1,49,19.5
prentfro@singletechno.com,3,43.7,22
prentfro@singletechno.com,4,44.7,22.9
prentfro@singletechno.com,6,46.1,19.9
prestrepo@lexiqvolax.com,3,46.5,19
psarbacher@scotfind.com,2,55.2,26.7
psergi@silis.com,4,42.9,18.6
psilvestrini@labdrill.com,3,59.9,19.1
psilvestrini@labdrill.com,4,38.3,28.8
psilvestrini@labdrill.com,5,32.3,28.6
psilvestrini@xx-zobam.com,3,53.2,29.8
ptheodorov@codehow.com,2,41.1,20
pvarriano@xx-holding.com,2,52.2,19.1
pvarriano@xx-holding.com,3,43.4,20.8
pweight@warephase.com,3,61.7,23.2
pwenner@plexzap.com,1,45.3,17.4
pwesterbeck@funholding.com,1,50.3,24
pzagen@sunnamplex.com,1,47,18.5
pzagen@sunnamplex.com,5,39.6,22.2
pzagen@sunnamplex.com,8,25.3,19.6
qdiestel@mathtouch.com,1,22.3,18
qdilliard@finhigh.com,3,49,21.4
qdilliard@finhigh.com,4,67.6,18.5
qfallick@fasehatice.com,3,46.6,18.6
qflosi@domzoom.com,1,46.3,21.6
qflosi@domzoom.com,2,49.1,18.3
qflosi@domzoom.com,4,43.1,22.6
qflosi@domzoom.com,6,42.3,21.9
qhagele@dalttechnology.com,2,47,20.6
qkiel@streethex.com,3,34.7,18.6
qkiel@streethex.com,6,53.2,25.6
qkippley@j-texon.com,1,55.3,22.1
qlother@plussunin.com,1,50.9,19.2
qmcrae@domzoom.com,2,36.7,21
qneither@domzoom.com,2,38.5,24.2
qneither@domzoom.com,4,33.9,22.8
qpapasergi@stanredtax.com,1,37.6,23.7
qpapasergi@stanredtax.com,3,58,19.4
qpapasergi@stanredtax.com,6,41.2,26.2
qpapasergi@stanredtax.com,7,28.3,19.2
qschmierer@hatfan.com,1,39.9,24.8
qschmierer@hatfan.com,3,54,26.5
qstaback@hatfan.com,1,23.3,15.3
qstaback@hatfan.com,3,50.7,16
qstaback@hatfan.com,4,38.3,18.2
qstaback@hatfan.com,5,42.2,27.4
qzepp@ganjaflex.com,2,66.3,27.7
rabdallah@donquadtech.com,1,21.3,23.9
rabdallah@donquadtech.com,2,37.4,23.6
rabdallah@donquadtech.com,6,53.1,24.8
rahle@bioholding.com,1,68.9,20.8
ralbares@y-corporation.com,1,45.1,23.1
ramyot@isdom.com,1,54.9,19.4
ramyot@isdom.com,3,50.7,20.7
raredondo@labdrill.com,2,40.9,14.7
raredondo@labdrill.com,3,38.8,24.3
rauber@konex.com,3,40.4,20.6
rbachman@sumace.com,1,28.3,21.8
rbachman@sumace.com,3,13.5,22.2
rbenimadho@rangreen.com,1,41.3,21.2
rbenimadho@rangreen.com,2,50.6,22.1
rbenimadho@rangreen.com,3,40.7,22.4
rbergesen@kinnamplus.com,4,49.6,21
rbiddy@konmatfix.com,2,35.8,18
rbiddy@konmatfix.com,3,46.6,16.9
rbiddy@konmatfix.com,4,25.6,16.2
rbiddy@plexzap.com,1,47.1,27.3
rbirkner@plusstrip.com,1,45.3,24
rblackwood@zumgoity.com,2,60.3,20
rblackwood@zumgoity.com,3,35,19.8
rbolognia@finhigh.com,2,50.8,22.3
rbolognia@finhigh.com,4,47,21.8
rbolognia@finhigh.com,6,36.6,18.7
rbrachle@betasoloin.com,1,38.4,22
rbrachle@betasoloin.com,3,30.3,22.3
rbreland@faxquote.com,4,38.8,23.2
rbriddick@donware.com,1,56.6,21.2
rbrideau@iselectrics.com,2,33.6,23.6
rbrideau@iselectrics.com,3,52.5,17.5
rbrideau@j-texon.com,1,31.5,17.7
rbrideau@y-corporation.com,3,48.2,19.8
rbrossart@gogozoom.com,3,38.7,20.8
rbrucato@sonron.com,1,41.3,19.8
rbrucato@sonron.com,2,48.4,30.1
rbrucato@streethex.com,3,41.6,24.8
rbrucato@toughzap.com,1,36.1,26.4
rbrucato@toughzap.com,4,32,23.9
rbubash@scotfind.com,1,48,22.9
rbubash@scotfind.com,2,34,19.7
rbubash@scotfind.com,3,34.9,19.9
rbuvens@codehow.com,1,42.6,23.2
rbuvens@dalttechnology.com,1,33.7,18.1
rcallaro@groovestreet.com,2,27.8,15.8
rcantres@silis.com,1,39.9,26.5
rcantres@silis.com,5,33.9,19.3
rcantres@sonron.com,3,47.7,25.1
rcartan@opentech.com,1,65.2,13.5
rcartan@opentech.com,4,42.3,17.3
rcentini@bioplex.com,2,54.8,23
rcentini@bioplex.com,4,49,23.5
rchaffins@condax.com,2,53.3,18.5
rchavous@dontechi.com,1,36.8,24.4
rchickering@gogozoom.com,4,27.1,25
rcronauer@newex.com,3,39.6,21.6
rcrupi@condax.com,5,73.3,20.3
rcrupi@sunnamplex.com,1,28.5,18.8
rdemesa@finjob.com,1,33.8,18.1
rdemesa@finjob.com,2,46.9,23.6
rdenooyer@hatfan.com,1,40.6,25.8
rdenooyer@openlane.com,1,44.4,23.9
rdenooyer@openlane.com,2,52.8,19.4
rdenooyer@openlane.com,4,62.3,25.5
rdenooyer@openlane.com,5,46,26.8
rdenooyer@plexzap.com,6,45.9,17.3
rdevreese@yearin.com,2,45.8,20.6
rdewar@j-texon.com,1,32.5,23.4
rdhamer@golddex.com,5,34,28.5
rdickerson@blackzim.com,1,56.8,17.4
rdickerson@groovestreet.com,7,35.1,21.4
rdinos@scotfind.com,1,33.8,24.7
rdorshorst@labdrill.com,1,41.2,24.2
rdorshorst@labdrill.com,2,46.9,24.4
rdrymon@gogozoom.com,1,34,20.9
reanes@toughzap.com,4,48.1,21.5
rehmann@bioholding.com,2,59.3,24.3
rehmann@fasehatice.com,1,48.4,24.3
rehmann@fasehatice.com,4,37.6,20.8
remigh@treequote.com,1,44.8,21.6
remigh@treequote.com,3,20.6,19.4
remigh@treequote.com,4,54.8,21.4
rennaco@bioholding.com,1,33.3,24.1
reroman@y-corporation.com,1,45.4,28.3
reschberger@streethex.com,1,26,18.1
rfern@iselectrics.com,1,41.2,24.8
rfigeroa@streethex.com,1,64.1,19.7
rfigeroa@streethex.com,4,51.7,22.7
rflister@fasehatice.com,1,54,22.6
rflister@fasehatice.com,6,36.3,26.3
rflister@fasehatice.com,7,38.9,20.3
rfrey@condax.com,1,35.5,21.9
rgibes@finhigh.com,1,52.4,24.9
rgibes@opentech.com,1,43.4,29.5
rgibes@opentech.com,4,44.9,21.4
rgibes@opentech.com,5,36.8,21.5
rgochal@hottechi.com,7,62.2,23.2
rhalter@konmatfix.com,2,47.4,15.3
rharoldson@yearin.com,3,32.1,26.9
rhauenstein@rangreen.com,3,26.6,23.9
rhaufler@faxquote.com,1,42,18.8
rhaufler@faxquote.com,2,39.3,26.7
rhaufler@faxquote.com,3,44.9,23.1
rhaufler@ron-tech.com,1,44.3,25.1
rhaufler@sonron.com,1,41.5,24.6
rhaufler@stanredtax.com,1,34.7,19.4
rhaufler@stanredtax.com,2,46.5,28.9
rhiatt@zathunicon.com,1,51.6,27.4
rhiatt@zathunicon.com,3,38.3,20.8
rhochard@plussunin.com,3,44.6,22.4
rhollack@labdrill.com,2,28.5,20.7
rinouye@rundofase.com,2,51.8,22.4
rinouye@rundofase.com,4,39,25.6
rinouye@rundofase.com,5,49.6,27.4
rinouye@rundofase.com,6,43,16.6
rjacobos@sunnamplex.com,1,51.2,17.2
rjacobos@sunnamplex.com,3,42.5,19.6
rjayson@scottech.com,1,37.4,22.9
rjayson@scottech.com,4,46.5,18.6
rjulia@streethex.com,1,41.6,22.7
rkaniecki@openlane.com,1,35.5,15.4
rkeneipp@konex.com,1,42,22
rkippley@y-corporation.com,1,36.2,30.4
rkippley@zotware.com,3,41.7,20.5
rkoppinger@newex.com,1,51.8,30.5
rkoppinger@newex.com,2,46.2,27.9
rkoppinger@newex.com,5,56.4,17.4
rkulzer@golddex.com,1,41.8,25.2
rlacovara@green-plus.com,3,34.5,22.4
rlary@j-texon.com,2,42.9,30
rlawler@conecom.com,1,31.4,26.3
rlayous@conecom.com,3,48.3,19.6
rlietz@betatech.com,1,55.4,14.3
rlietz@isdom.com,1,50.2,23.2
rlimmel@singletechno.com,4,30.6,20.5
rlindall@ron-tech.com,1,32.8,20.1
rlindall@ron-tech.com,2,42.1,22.1
rlindall@ron-tech.com,4,63.9,18.9
rlizama@zotware.com,6,55.9,17.2
rmai@kinnamplus.com,1,54.2,18.6
rmai@kinnamplus.com,4,50,19.1
rmalet@toughzap.com,1,45.2,23.2
rmalvin@betatech.com,1,46.3,21.1
rmarrier@treequote.com,1,37.5,30.2
rmartabano@plexzap.com,3,33.2,23.9
rmartabano@plexzap.com,5,55.5,20.5
rmartabano@plexzap.com,6,61.4,26
rmeinerding@toughzap.com,5,32.1,19.2
rmenter@inity.com,1,54.2,19.7
rmenter@inity.com,3,44.3,23.4
rmerced@doncon.com,2,36.6,25
rmerced@doncon.com,3,50.8,17.9
rmerced@kinnamplus.com,1,55.2,24.9
rmonarrez@lexiqvolax.com,2,30.8,21.9
rmonarrez@lexiqvolax.com,3,54.1,20
rmonarrez@sonron.com,2,38.5,22.2
rmonarrez@sonron.com,8,53,21.8
rmonterrubio@funholding.com,1,65.2,25.2
rmonterrubio@iselectrics.com,1,29.2,21.3
rmorocco@donquadtech.com,1,38.7,22.5
rmunns@streethex.com,1,35.9,21.2
rnachor@ron-tech.com,1,42.7,21.1
